"Question","Average IDF","Entropy","Polarity","Subjectivity"
"\nthey use the process of photosynthesis to get co2 from the air using co2 h2o sunlight they make oxygen to give us and we give them co2\n","-4.161238797052131","0.04917698539730596","0.0","0.0"
"\nthe securities and exchange commission\n","-2.821778966430553","0.03206913309469768","0.0","0.0"
"\ni got the equation of 20+5*x=25+x*4 x being the amount of kilograms over the weight limit my answer was 5 kilograms over\n","-3.2721954624009837","0.07299154334509354","0.0","0.0"
"\nanswer//act as a link between upper management and employees;////////////////\n","-4.2997885364369095","0.01576525099374299","0.0","0.0"
"\nthe second option trust your goddess\n","-2.9224818118143983","0.037862601342298345","0.0","0.0"
"social media and email marketing","-4.003590198953637","0.013109423257903161","0.03333333333333333","0.06666666666666667"
"\noption d is correct answer\n","-3.4011973816621555","0.016721570955817923","0.0","0.0"
"\npolitical science uses scientific methods to study both political facts and values but gives primary importance to the study of facts (ie what is there and what is actually observed and observable)\n","-2.976863789249608","0.14021584139237303","0.1","0.19999999999999998"
"\nthe first social welfare system to be established on a national level in the us was introduced in 1935 it was put in place under president franklin d roosevelt and focused on providing relief for millions of unemployed americans after the great depression\n","-3.8513983836117114","0.08239071933392005","0.36111111111111116","0.3833333333333333"
"\nthe correct answer is negatively reinforced\xc2\xa0\n\nnegative reinforcement refers to a learning\xc2\xa0process whereby a behavior or response is reinforced and much more likely to be repeated in the future if a negative outcome is avoided or removed as a result of performing the behavior in this instance brians avoidance of singing is being negatively reinforced because avoiding singing is removing his feelings of anxiety associated with singing and being in the spotlight\xc2\xa0\n""","-3.09500027521266","0.23723403644531157","-0.09999999999999999","0.4607142857142857"
"\nthe correct answer is the second option - b\xc2\xa0thomas paine\xe2\x80\x99s common sense was published in 1776 and the revolutionary war began that same year\na is incorrect because using but to connect these two sentences would mean that the second sentence is the opposite of the first one which is not the case here c is incorrect because using when and that same year in the same sentence is grammatically incorrect d is incorrect because once implies that the revolutionary war started first which is not the case\n""","-2.894510746486609","0.3567785825651423","-0.011250000000000005","0.22291666666666665"
"\npython is a programming language\nan example of a software framework would be middleware\nlinux is an operating system\n","-4.034190639402354","0.0282736771284175","0.0","0.0"
"\nthe author is making a cultural allusion therefore \xc2\xa0comparing the character to something in our present day culture i hope this will guide you towards the right answer\n","-3.640649671018289","0.0711976346456491","0.12857142857142856","0.2119047619047619"
"\nhistorical is the right answer~\n\nhope i helped out your grade~\n","-4.509860006183766","0.010394056918854274","0.2232142857142857","0.26785714285714285"
"silicon dioxide\nforms the cell walls of diatoms these diatoms are a group of algae\nphytoplanktons are the most common types of diatoms that are unicellular these\norganisms can form colonies in the shapes of filaments or ribbons fans\nzigzags and stars that are perfect for monitoring environmental conditions\nparticularly water quality in the past and present\xc2\xa0","-5.249527202378605","0.03056831062171777","0.22333333333333333","0.5166666666666667"
"\ni think the answer would be d\n","-2.1928342290349265","0.078207431065959","0.0","0.0"
"\nto my knowledge its d\n","-4.674163057475043","0.005841513699419692","0.0","0.0"
"\nthe answer is b) syphilis\n","-1.4089490516846968","0.14778059317819012","0.0","0.0"
"\nthe answer was s a) aids\n","-1.3813068196088516","0.11932619304587162","0.0","0.0"
"\n volume = length * width * height = lwh (measured in cubic units)\nso 2000 cm^3 = lwh\nwe know that l = 4w so sub that into the equation\n2000 = (4w)*w*h\n2000 = 4w^2*h\n\nyou didnt include the rest of the question so this is as far as i can go\n""","-2.236485291289522","0.5584121390739243","-0.325","1.0"
"the correct answer is c angiosperms these are plants that have flowers and pollen and they have to become fertile and reproduce sexually unlike them the gymnosperms just open their cones and drop the seeds on the ground and the plants either start growing out of it or no the flower eventually turns into a fruit and we can then eat the fruit\n","-4.00554906343897","0.07971464599679737","0.25","0.6666666666666667"
"\nnobody is gonna do a whole essay for you\n","-5.5640205322810425","0.0051739174056267875","0.2","0.4"
"\nthe answer to this question is a:he tells stories to the people of his tribe the stanza describes him telling stories with descriptions of how he tells his stories\n","-2.818981761809492","0.12121023143287635","0.0","0.0"
"\nfrustrating situation in southeast asia\nrising resentment at home to the war in vietnam\nincreasing drug addiction and alcoholism\n\nit is not c because if other friendly nations had participated they would have\xc2\xa0 a higher chance overall to actually have won the war\n\nhope this helps\n","-4.241131119534224","0.05657295245471185","0.016666666666666663","0.3958333333333333"
"\na b and d because if friendly countries helped we couldve won the war\n\n""","-1.9921635335727752","0.16862221175584763","0.375","0.5"
"\nthe right answer is forensic anthropology this scientific area of anthropology is responsible for analyzing human remains and the possible causes of death based on the remains found it is divided into 3 branches: forensic archeology forensic anthropology and forensic cultural anthropology\n\ni hope my answer can help you\n","-3.1472601333565446","0.20391600995944878","0.11714285714285715","0.4571428571428572"
"\nthe correct answer is sophocles he wrote oedipus rex and is considered by many to be the greatest writer of tragedies ever having written not only oedipus rex but also antigone\n","-3.214717814719537","0.1034725233164833","0.5","0.8333333333333334"
"\nthey got 10% of the questions right\n","-3.8091656199884385","0.023644802772902","0.2857142857142857","0.5357142857142857"
"\n10%%%%%%%is the answer\n","-2.841581593726733","0.08417090937659397","0.0","0.0"
"\nb we drove to the airport and picked up my cousins who flew in from toronto\n ","-5.1647859739235145","0.008090372074359956","0.0","0.0"
"\ni think it is\xc2\xa0\nb we drove to the airport and picked up my cousins who flew in from toronto","-4.048734050970048","0.026063450646419642","0.0","0.0"
"\nandroid because it is a lot easier to use but if you have an ipad then ios cause your used to it\n","-4.163337433709052","0.026028996424146134","0.0","0.0"
"\nidk who cares anyways\n","-6.396929655216146","0.0012496879146361307","0.0","0.0"
"\nthe answer is\xc2\xa0b:\xc2\xa0cirrhosis\n","-1.869504817852908","0.09820709249354799","0.0","0.0"
"\nb is correct answer\n\ncirrhosis is a chronic liver disease it causes to excess of alcohol consumption\n\nhope it helped you\n\n-charlie\n\nthanks\n","-4.262763213847064","0.030479536785378045","0.25","0.2"
"\napply the power rule:\n\n\n\nwhich holds since\n\n\n","-3.16330597371339","0.039291655617765944","0.0","0.0"
"\nthe u s house of representatives voted to outlaw a specific type of biological experimental procedures proponents of the bill called certain experiments ghoulish immoral and dangerous but others argued that it was immoral to prevent research that might ultimately help people with incurable ailments like alzheimers disease diabetes and spinal cord injuries in fact advances in this area are consistently made overseas because opposition to such research is so strong in this country in this example research in the fields of dna technology and mapping the human genome are being hindered in the united states the answer is letter d\n""","-3.407466994675751","0.29638167446523356","-0.027489177489177494","0.47997835497835495"
"\nthe answer is reported\n","-1.7977775415536181","0.06358905763451358","0.0","0.0"
"\nanswer \xc2\xa0 gays and lesbians;///////////\n","-2.2585682075772713","0.07349184422241621","0.0","0.0"
"\nthe assistance was given after cowpens\n","-2.7685967009702437","0.034320190725522726","0.0","0.0"
"\nwell im a middle schooler two ways are that:\nevery mosque (masjid in arabic) had a public school in which the children of poor were taught\n\nalso that they brought with them the lamps that had lightened the roads for as far as ten miles which is very interesting and impressive\n","-3.0978060155051947","0.15548816642806448","0.19285714285714287","0.4738095238095238"
"\nb confederacy (battle of fort sumter)\n\nregards :)","-1.8146187633741375","0.19032200914356745","0.5","1.0"
"\ndef f(a b c):\n___ return a == b == c\n","-2.1049960640693026","0.19711933122086922","0.0","0.0"
"\ni think the word is colonies\n","-3.2570970376883985","0.02498868108579026","0.0","0.0"
"\nmost\xc2\xa0robots\xc2\xa0have\xc2\xa0no\xc2\xa0interest\xc2\xa0in\xc2\xa0harming\xc2\xa0the\xc2\xa0human\xc2\xa0population\xc2\xa0at\xc2\xa0all;\xc2\xa0they\xc2\xa0existto\xc2\xa0aid\xc2\xa0people\xc2\xa0in\xc2\xa0making\xc2\xa0life\xc2\xa0safer\xc2\xa0healthier\xc2\xa0and\xc2\xa0more\xc2\xa0productive\xc2\xa0working\xc2\xa0together\xc2\xa0humans\xc2\xa0and\xc2\xa0robots\xc2\xa0can\xc2\xa0get\xc2\xa0the\xc2\xa0job\xc2\xa0done\xc2\xa0there\xc2\xa0are\xc2\xa0robots\xc2\xa0on\xc2\xa0earth\xc2\xa0that\xc2\xa0exist\xc2\xa0specifically\xc2\xa0to\xc2\xa0boost\xc2\xa0human\xc2\xa0health\xc2\xa0with\xc2\xa0the\xc2\xa0help\xc2\xa0of\xc2\xa0robots\xc2\xa0scientists\xc2\xa0are\xc2\xa0working\xc2\xa0to\xc2\xa0create\xc2\xa0an\xc2\xa0exoskeleton\xc2\xa0that\xc2\xa0will attach itself to the outside of the human body establishing a connection to the human brain\n\nmain ideas:\ni robots are not villians they are here to help everyone\nii robots are great helpers in everything they make humans work easier\niii robots also work out in space to ensure the safety of human life (dont add this but think of how many humans have died out there in space its dangerous)\niv robots and machines can even recreate or support human health (this can be found in the second to last sentence in that paragraph)\nv we shouldnt be so negative with robots because of the influence of movies robots are the next generation of help in future years to come\n\n\n""","-2.9257088221858503","0.5391577274411892","0.03777777777777779","0.24166666666666667"
"""those who doubt the effectiveness of this treatment for pain attribute the pain relief to a placebo effect: if a patient believes something will reduce their pain they will experience some relief""\n\nthe method of acupuncture only provides the placebo effect so it just gives a psychological benefit to the patient receiving acupuncture\xc2\xa0\n\nhope this helps :)","-2.9582098342309013","0.22656174748867408","0.16666666666666666","0.7000000000000001"
"\nthis is called strict scrutiny\n","-4.402229341991401","0.00925692745151998","0.0","0.0"
"\nehhhh i would rather say java script is java is more of normal programming so false\n","-3.902072674574978","0.03358226983274793","0.08333333333333331","0.5833333333333334"
"\ni think x would be mostly unicellular\n","-2.882403588246988","0.05233100522152128","0.5","0.5"
"william and mary increase of parliamentary power over royal power english bill of rights (1689)","-2.695058042808557","0.10697098235840666","0.0","0.0"
"\nis your glass half full or half empty\xc2\xa0\ndo you think its not enough or plenty\xc2\xa0\n\ndrinking the glass with out no worry\xc2\xa0\nbut the question comes to mind again\xc2\xa0\n\nwas the glass half full or half empty\xc2\xa0\n\n","-4.610182727811636","0.03795889962424856","0.004761904761904761","0.3238095238095238"
"\nsolution:\nthe 95% confident interval will be estimated as follows:\n\nsample proportion: 150/415=0362\n\nme=196*[0362*0638/415]=00011\nthus\n95% ci\n0362-00011<p<0362+00011\n","-2.9343236454253474","0.17361502100344517","0.5","0.8333333333333334"
"\nthe correct answer is 1 b and 2 a\n","-2.0714733720306593","0.12005206277988086","0.0","0.0"
"\n1 not exactly the first animated film but is considered to be the first animated feature film was ""snow white and the seven dwarfs"" it was the first film created that was completely hand-drawn his previous works were usually made using cutouts and stop motion\xc2\xa0\n\n2 there were actually two big honchos of the film industry who were interested in alexander schure\s work one of them was francis ford coppola director of  ""the godfather"" the other one was george lucas the creator of ""star wars"" so your answer would be\xc2\xa0d\n\n3 a storyboard is a graphic organizer in the form of illustrations and/or images they are arranged in a sequence so that the animators can pre-visualize the sequence of events and actions and dialogues of each event it serves as a blueprint for the whole film\xc2\xa0\n\n4\xc2\xa0\xc2\xa03-d printing has been hailed as the phenomenon that will bring forth the\xc2\xa0fourth industrial revolution\xc2\xa0 much like the previous revolution 3-d printing will take global income levels to the next step rendering services more efficiently was one of the highlights of technology with regards to digital media however 3-d printing will also be able to drive the supply-side of the economy\n\n5 3-d printing is the process of making physical objects from a three dimensional model the are made by joining materials and solidifying them through computer control layers of the material are laid out one by one in succession to create the object so your answer is\xc2\xa0a\n\n6 the first video game console was made by\xc2\xa0atari atari pioneered the home video game console industry one of its earliest products was a game called ""pog"" created by allan alcorn pong was the first commercially successful video game the answer is\xc2\xa0c\n\n7\xc2\xa0the kids of the 1980s basically played with two-dimensional sticks dots and quadrilateral-shaped characters is false the 1980\s was the kick off years of video gaming although still mostly in 2d graphic designs were much more advanced and around 1987 3d games were introduced\xc2\xa0\n\xc2\xa0\n\n8\xc2\xa0france and japan produced some of the earliest examples of animation french animation dates back to the early 19th century the first japanese animation was said to have first come out around the 1910\s verifiable films though were dated to at least 1917\n\n9 the cad that we use today is different from the cad that was used in the 1980\s the introduction of pc tablets and smartphones have greatly influenced the potentials and used of cad mostly used in the engineering industry in the past cad is now used across many fields and other industries so your answer is false\n\n11 steven spielberg is an academy award winning director producer and screenwriter he is considered to be one of the most influential figures in the film industry of all time he has won 3 academy awards and was nominated for 7 for the best director category\n\n12 pixar animation studios is a computer animation film studio that produced 19 feature films the very first computer animation film that was produced by pixar was toy story in 1995 they also produced monster\s inc in 2001 and finding nemo in 2003\xc2\xa0\n\n13\xc2\xa03-d modeling simulation and artificial intelligence will allow for law-enforcement agents to recreate crime scenes the hong kong police already use this technique to better understand court cases they also use it to plan raids and assess terrorist threats\xc2\xa0\xc2\xa0\n\n14 it was alexander schure who founded the new institute of technology he wished to be the next ""walt disney"" of film making however he did not have the same creative mind as disney when it came to making story lines so the answer to that question is false\xc2\xa0\n\n15 robotics is the branch of engineering that deals with the building of robots they deal with the design concept manufacturing and operations of robots so with that definition you could say that\xc2\xa0 robotics team is a group or team that work together to build robots you answer is a","-3.8215905939054737","1.2776279397823165","0.10005136106831025","0.3558881796169932"
"\nthe following formula is used to find the answer\n\xc2\xa0 \xc2\xa0 \xc2\xa0 \xc2\xa0 \xc2\xa0 \xc2\xa0 \xc2\xa0 \xc2\xa0 \xc2\xa0 \xc2\xa0 \xc2\xa0 \xc2\xa0 \xc2\xa0 \xc2\xa0 \xc2\xa0 \xc2\xa0 \xc2\xa0 \xc2\xa0 \xc2\xa0 \xc2\xa0d = 50 mg (06^n)\nd is the dosage\xc2\xa0\nn is at any hour\xc2\xa0\nusing this formula and solving the equation for it the answer is 18\n","-1.242216217414758","1.2565606533258793","0.0","0.1"
"\na federal agency that regulates the stock market\n","-4.509860006183766","0.012549473349748435","0.0","0.0"
"\ntrue that 8s the answer\n","-4.8283137373023015","0.004805778929315079","0.35","0.65"
"the red guards were going to search a home for items of value a maybe the brainlest","-4.870873351721097","0.014406259917807947","0.0","0.0"
"\nthe red guards were going to search a home for items of value\n","-3.3595757069713357","0.04025046806161828","0.0","0.0"
"\nthe conclusion that torri produced is supported by evidence since she did not switch her dependent variable giving the mouse a fair advantage of learning which knob to touch\xc2\xa0\n","-4.017383521085972","0.0463795389699673","0.7","0.9"
"\nthe evidence gathered in torris experiment is of higher quality and strength because her experiment was better designed\n""","-2.334518140097055","0.1681548340849024","0.375","0.5"
"\nwomen in literature began to take a more drastic role in the progression of plot often the way women were written began to take on a more bold and heroic tone the interactions between characters of different genders became less about men asking things of women but women asking things if men\xc2\xa0\n","-4.483809328983824","0.06806942571897553","0.31111111111111106","0.5388888888888889"
"\nso basically you have a class and within that class you have methods and instance variables; very much like how object oriented programming works in other languages however the main difference is that the class constructor in python is defined right within the class object and is denoted by the method name ""__init__"" and requires a parameter of ""self""\xc2\xa0\nex:\nclass py:\n\xc2\xa0 \xc2\xa0 def\xc2\xa0__init__(self):\n\xc2\xa0 \xc2\xa0 \xc2\xa0 \xc2\xa0 \xc2\xa0\xc2\xa0constructor code\nthe __init__ method is what is called first\xc2\xa0when an object of the class is instantiated the way you instantiate an object is by the following:\nobject_name = py()\n\nif you wanted to make your class more useful you could add more parameters to your __init__ constructor so when an object is created you can pass arguments to that object:\nclass py:\n\xc2\xa0 \xc2\xa0 def __init__(self name age):\n\xc2\xa0 \xc2\xa0 \xc2\xa0 \xc2\xa0 \xc2\xa0selfname = name\n\xc2\xa0 \xc2\xa0 \xc2\xa0 \xc2\xa0 \xc2\xa0selfage = age\n\xc2\xa0 \xc2\xa0 \xc2\xa0 \xc2\xa0 \xc2\xa0print ""your name is %s and you are %d years old"" % (name age)\ndef main():\n\xc2\xa0 \xc2\xa0 \xc2\xa0bob = py(""bo 23)\nif __name__ == ""__main__"":\n\xc2\xa0 \xc2\xa0 \xc2\xa0main()\n\nthis code would give you: your name is bob and you are 23 years old\n","-2.0419519573812717","2.6220831107462725","0.19902930402930402","0.308003663003663"
"\nit is answer b the effects of the rise of large corporations\n","-2.567667333528586","0.07223627491652476","0.21428571428571427","0.42857142857142855"
"\nin the middle ages in the arabian times maths was important to detect in the stars and they were actually the ones who found the number 0\n","-4.5428663026519365","0.029442743241123625","0.13333333333333333","0.3666666666666667"
"\nidk either but i hope you end up fining out\n","-4.31748811353631","0.014610993538587412","0.0","0.0"
"\nthe husband of\xc2\xa0monique who a buses\xc2\xa0gerald m ol ests and r ape angel and scream and hit his wife after being arrested and charged for child m m m mol estation\xc2\xa0jordan\xc2\xa0is released and stays at the apartment he is burned alive and killed after the whole apartment burns down prior to his fight with\xc2\xa0gerald\n\nbasically\xc2\xa0this dude was\xc2\xa0awful\n","-4.634632218718408","0.04675529240968791","-0.17592592592592593","0.34814814814814815"
"\nvolume is normally v=x to the power of 3 instead you would do the opposite which is square root it so it would be the cube root of 384 which is 726848237113 which is about 73","-3.716764657603472","0.06251317482237884","0.075","0.32499999999999996"
"\nthe answer is b i hope this help\n","-1.8682086413914611","0.10181538196070966","0.0","0.0"
"\nit is a turning point because thats when general george washington took his army on boats across ice filled river to attack the enemy the british around christmas time without the military victory at the battle of trenton the revolutionary war and the declaration of independence would merely be obscure\n""","-3.141253626683195","0.2047631672911393","-0.02999999999999998","0.4"
"\ncapillary interact with the respiratory system by allowing gas exchange to the alveolus the gas inside the capillary is high in carbon dioxide and low in oxygen but gas in\xc2\xa0alveolus is high in oxygen and low in carbon dioxide\xc2\xa0\nthe capillary will release co2 and takes o2 as the result\xc2\xa0\n","-5.355070183140486","0.030046707776677603","0.08","0.42"
"\nits body fat stores heat and nutrition from foods\n","-5.140093361333142","0.008618554102537292","0.0","0.0"
"\nthe answer is d blackbody radiation the piece of iron glows red because its temperature is around 1000 k then yellow because its temperature is around 2800 k and then white because its temperature is around 5500k this shows that the spectrum of the radiation is determined by absolute temperature as when the temperature of a blackbody radiator increases the peak of the radiation curve moves to shorter wavelengths\xc2\xa0\n","-3.912023005428146","0.11385015889591167","0.05","0.225"
"\n529 college saving plan\n","-5.4608362960458114","0.003854883699720115","0.0","0.0"
"\n529 college savings plan\n","-5.521460917862246","0.0036449675902601422","0.0","0.0"
"\nuse enzymes and bile to break down food and extract its nutrients\n""","-2.2118307297255817","0.13145212403817816","-0.15555555555555559","0.2888888888888889"
"\nthe european union established a currency called the euro\n\n","-3.2046911898762445","0.040801665076925064","0.0","0.0"
"they were frequently discriminated agaisnt\xc2\xa0","-6.396929655216146","0.0012496879146361307","0.1","0.3"
"\na: scientific knowledge can be revised with time\n","-2.882403588246988","0.046247189030033685","0.0","0.0"
"\nthe\xc2\xa0rubiks cube\xc2\xa0was\xc2\xa0invented\xc2\xa0by architect\xc2\xa0erno rubik the\xc2\xa0rubiks cube\xc2\xa0wasinvented\xc2\xa0in 1974 by a hungarian professor of architecture\xc2\xa0erno rubik he was toying around one day and attached several blocks together with a rubber band  the puzzle was licensed by\xc2\xa0rubik\xc2\xa0to be sold by ideal toy corp in 1980""","-3.2180948798851294","0.1641963993647427","0.45","0.5"
"\nthe answer to your question is erno rubik \n","-2.2553834915097517","0.08485519364798422","0.0","0.0"
"\nthe mistletoe is considered a parasite only one living thing benefits from the relationship between the two organisms\n","-3.3067139898338245","0.05976766495854072","0.0","1.0"
"the right answer is normal especially in the first months of bereavement it is normal for people to have symptoms similar to depression after losing a loved one; depressive mood and a negative outlook on the future mainly in the first months there is no consensus about the months that a duel should last and each person faces it in different ways however if the duel lasts for more than a year it is likely that the person will take on professional help\n\ni hope my answer can help you\xc2\xa0 \n","-3.4935987526774768","0.2165706699295345","0.14077380952380952","0.4892113095238094"
"\nyes i also agree the answer is in fact normal\n","-2.821778966430553","0.049235017559512165","0.15","0.6499999999999999"
"\nfollowing the balance amount:\n$20584 + $9842 - $1863 - $25 = $26063\xc2\xa0\nbrent tyson would have a remaining balance of $26063 for that month with finance charges calculated at 15% per month of the unpaid balance we calculate $26063 + ($26063 x 0015) = $264539\xc2\xa0\n\nhope this helps\n","-2.8175007020115617","0.4132596149609809","0.1","0.25"
"\nin this chapter nick carraway details the sort of people attending gatsby\s fortnightly lavish parties as expected these extravagantly large events would be attended by the rich famous powerful most opulent of all in the society there is somehow a divide between ""old money"" and ""new money"" from different parts of america here the concept of american dream is at work ""new money"" folks worked their way to achieve that american dream the ""old money"" rich do not necessarily approve of them but they swam in the same circles still even in the highest rank of the society there is still hierarchy at work\n","-3.126283038040376","0.40700231228595507","0.10805958747135219","0.5154507257448433"
"\nlife saving medicine\n","-6.214608098422191","0.0014596040240961038","0.0","0.0"
"\nb life-saving medicine\n\ni hope helped ^-^\n","-3.9721269294978514","0.01998264098692407","0.0","0.0"
"\nthe answer is:\n~c) france\n\nhope this helps","-1.6766466621275504","0.15929571940294368","0.0","0.0"
"\nits c\nhope it helps\xc2\xa0 :d\n""","-1.7697533889654404","0.16451112909385165","1.0","1.0"
"\nthe answer is heroin\n","-1.7977775415536181","0.06358905763451358","0.0","0.0"
"\nb is most likely the answer\n\nhope this helped\n\n;d\n","-3.6369197151832253","0.027336588655953054","0.25","0.8333333333333334"
"\n6 mitchondria\n\n7 fermentation (anaerobic = no oxygen)\n\n8 produces lactic acid and energy\n\n9 reactants are glucose (to give energy) and water\n\n10 since energy is being wasted/unused\xc2\xa0the amount of usable energy is lower for anaerobic respiration than aerobic respiration","-2.7161474113348296","0.2539586030563859","0.0","0.0"
"\nthe definition of myriad is a set of great numbers and by using context clues the best answer for the question is d\n","-3.0019051326610717","0.09190680524136483","0.9","0.525"
"\ni would go with d\xc2\xa0 \xc2\xa0(a would be a possible second option if d is not correct)\xc2\xa0\xc2\xa0\n","-1.9568155512285481","0.22777872672113622","0.0","0.5"
"\nthe vertices of the current cover are:\n\xc2\xa0r (12 0); s (0 0); t (0 16); u (12 16)\n\xc2\xa0the vertices of the design are:\n\xc2\xa0r (3 0); s (0 0); t (0 4); u (3 4)\n\xc2\xa0we then have the following relationship:\n\xc2\xa0((1/4) x  ((1/4) y) -----> (x y)\n\xc2\xa0equivalently:\n\xc2\xa0(1/4) r = r\n\xc2\xa0(1/4) s = s\n\xc2\xa0(1/4) t = t\n\xc2\xa0(1/4) u = u\n\xc2\xa0therefore the points are proportional and the proportionality constant is:\n\xc2\xa0k = 1/4\n\xc2\xa0answer:\n\xc2\xa0yes; the corresponding sides are proportional""","-1.8087906362228965","2.2855439391181145","0.0","0.27777777777777773"
"\nthe correct answer would be a) the larger-than-life central character in a long narrative poem\xc2\xa0\n","-2.1852061793880195","0.15564097037914515","-0.025","0.325"
"\ni\xe2\x80\x99d say the answer is a a larger-than-life central character in a long narrative poem\n","-3.361976668508874","0.04292859682102642","-0.025","0.325"
"\ni believe the answer is klip on plato\n","-2.5459313516257747","0.053799586629018264","0.0","0.0"
"elton mayo was a psychologist born in australia\xc2\xa0he was one of the leaders in the field of industrial sociology in the united states\nelton mayos famous experiment at the hawthorne plant concluded\xc2\xa0people who perceive that management permits them to contribute to work decisions might be more productive\n""","-3.083621778932232","0.1725514331624472","0.5","0.75"
"\nby the same phylum my good sir\n","-5.075173815233827","0.005019182249965942","0.35","0.36250000000000004"
"\nfrom 1861-1863 the confederate army was winning the civil war the south had better generals and defensive strategies while the north military leaders argued with their political\nleaders\n\nfrom 1863-1865\xc2\xa0the\nweight of the northern population and industrial capacity turned the war south lost its best general jackson while the north army was led by grant\xc2\xa0the emancipation\nproclamation freed all slaves in confederate territories and\xc2\xa0inspired southern slaves to escape which forced\nsouthern whites to worry about their farms\n\nthe civil war ended by 1865 due to grants leadership and appointment of sherman to lead the southern campaign the south lost the war subsequent to the loss at gettsbury in 1863\n\n""","-3.743273526179735","0.2292821221240302","0.12708333333333333","0.23958333333333334"
"\ni think he would expect $60000\xc2\xa0\n\ni hope thats right\nqueenbeauty666\n","-3.079113882493042","0.06523870623334974","0.2857142857142857","0.5357142857142857"
"the answer is ""the target community should be included as much as possible in the formulation of policy""\n\nfollowing the encounters of applied anthropologists amid the war the society for applied anthropology embraced the primary morals explanation for american anthropologists the 1948 code does not allude particularly to the war however states that anthropologists must assume liability for the impacts of their proposals and should endeavor to avoid chains of occasions that outcome in loss of wellbeing or on the other hand life\n","-3.681249065248245","0.1715882669734424","0.07361111111111111","0.38472222222222224"
"tom was thought to be wiser than most adults","-5.298317366548036","0.004429483459382915","0.5","0.5"
"\nbeginning about 1890 approximately twenty states enacted segregation laws directed primarily at african americans\n- this is a true statement \n\nthis segregation also included asians and mexicans \n\nhow about this statement: \n\nslavery was an established institution until the twelfth amendment was ratified on december 18 1865\n\n\nits false because it was the thirteenth amendment not the twelfth the twelfth amendment was ratified in 1804 and it concerned the election of the president and vice-president\n\n\n\n\n""","-3.3908258208111834","0.20872099571809813","-0.11250000000000003","0.4625"
"\nso what is the quetion or the chices\n","-6.214608098422191","0.0014596040240961038","0.0","0.0"
"\nwhat is the question or the chorus\n","-4.05512384906882","0.009567009214286963","0.0","0.0"
"\nin 1971 the nation bangladesh was born\n","-5.051457288616511","0.006511922337361281","0.0","0.0"
"\nindia and if thats not right try bangladesh but im pretty sure its india\n""","-2.3261949586331796","0.14593494276261784","0.2023809523809524","0.8082010582010581"
"according to the indictment against him charles schenck tried to send something through the mail illegally\n\ncharles schenck was a socialist party leader in the us who opposed us participation in world war i\xc2\xa0 he mailed pamphlets to men who\d been drafted that said the government had no right to send american citizens to war to kill people in other countries\xc2\xa0 schenck was convicted of violating the espionage act which had been passed by congress in 1917\n\nschenck appealed his case to the supreme court saying the espionage act was unconstitutional\xc2\xa0 \xc2\xa0in the 1919 decision in schenck v united states the supreme court upheld the conviction against schenck\xc2\xa0 thus the court essentially upheld the constitutionality of the espionage act at that time saying that in wartime the government has extra responsibility to protect the safety of the nation\xc2\xa0 the decision written by justice oliver wendell holmes said ""the question in every case is whether the words are used in such circumstances and are of such a nature as to create a clear and present danger that they will bring about the substantive evils that congress has a right to prevent""\xc2\xa0\n","-4.255435155488468","0.253535107160121","-0.03474025974025974","0.3390692640692641"
"\ni think it\xe2\x80\x99s communication\n","-3.212645275117565","0.02623558323588534","0.0","0.0"
"\na)\xc2\xa0communication\n\npasting the error message just\xc2\xa0to circumvent it :)\noh no something went wrong while adding your answer\nits too short\xc2\xa0write at least 20 characters to explain it well\n""","-2.271005679840723","0.29557192463966103","-0.05833333333333333","0.7666666666666666"
"\ni dwell with a strangely aching heart summarizes the speakers overall perspective\n","-4.377592037606016","0.019226876040873597","-0.025","0.075"
"\nanswer////////dsm-iv-tr ;//////////////////////////\n","-3.552020271396739","0.013554123813528279","0.0","0.0"
"\nit is called a\xc2\xa0current authoritative scheme for classifying psychological disorders is known as the\xc2\xa0\xc2\xa0dsm-iv-tr","-4.677740878822926","0.017814126390949793","0.09999999999999999","0.46666666666666673"
"\n13 meters because the radius is half of the diameter which is 26\n","-5.521460917862246","0.005162332211325584","-0.16666666666666666","0.16666666666666666"
"\nif we want to calculate the time it takes to fill a water tank we need the flow and volume of the tank\n\xc2\xa0the flow must be a data but for the volume of the tank we need mathematics\n\xc2\xa0for example if it is a cylinder we need mathematics to know that the volume of the cylinder is:\n\xc2\xa0v = pi * r ^ 2 * h\n","-3.5725789984177756","0.1581664508384648","0.0","0.0"
"\ni can give you the answer instead of helping lol\n","-2.7593434954897607","0.052357228568626235","0.8","0.7"
"\nwhat is japan is your answer\xc2\xa0\xc2\xa0\n","-4.748271029628765","0.0053359857204706715","0.0","0.0"
"\nthe four career pathways in the finance cluster are banking and related services business financial management financial and investment planning and insurance services workers in this area are employed by banks credit unions and savings and loan organizations that offer savings credit and loans to businesses and consumers\n","-4.507023124848566","0.05748231405799796","0.0","0.13333333333333333"
"\nthe answer is b securities law insurance services  financial and investment planning and business financial management\n","-2.838071278581988","0.1023997342309466","0.0","0.0"
"\nb species a is an animal and species b is an autotrophic bacterium\n","-3.1565719415320457","0.043772669047323756","0.0","0.0"
"\nthe correct answer are andrew johnson and bill clinton both mens impeachment were passed by the house of representatives however the senate acquitted both men johnson came closer to actual removal as he was only one vote away from being removed from office\n","-3.5014427966532113","0.11436476491144353","0.0","0.55"
